p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
2.75859406450444e-18	1.01270014195665	0.295	0.131	9.03108524837463e-14	1	PBXIP1
2.79074047595656e-18	0.259238923237258	1	0.987	9.13632617018658e-14	1	RPS7
3.14873535500215e-18	0.304182938557084	0.988	0.956	1.0308329805206e-13	1	RPL17
3.9549397489864e-18	0.250005440884899	0.998	0.973	1.29476817502317e-13	1	RPL9
6.00382011898263e-18	0.52693167115687	0.485	0.259	1.96553063055253e-13	1	ACAP1
1.04107777281653e-17	0.583695984206091	0.396	0.195	3.40828041264675e-13	1	ALOX5AP
3.40048771587004e-17	0.193664553454066	1	0.997	1.11325166842154e-12	1	RPL13
3.50634759160823e-17	1.03810931314171	0.392	0.208	1.1479080745407e-12	1	PPP2R5C
4.42569600119161e-17	0.74274441540965	0.445	0.247	1.44888435687011e-12	1	GIMAP5
9.78663813221462e-17	1.28210162367538	0.285	0.132	3.20394959172442e-12	1	TNFAIP3
1.12619388508698e-16	0.220067154343504	1	0.992	3.68693354099777e-12	1	RPL6
2.5886412286343e-16	0.3193230632822	0.979	0.875	8.47469365430296e-12	1	CD52
5.61238112284223e-16	0.237227343139682	1	0.968	1.83738133199609e-11	1	RPL5
9.94096573631921e-16	0.163555225232663	1	0.996	3.25447336275618e-11	1	RPL11
1.38854492945226e-15	0.514543811673365	0.604	0.386	4.54581839004081e-11	1	TMEM123
1.67253360004088e-15	0.242097012111908	0.992	0.97	5.47554049981383e-11	1	RPS28
2.13681993316165e-15	0.356011808005882	0.977	0.906	6.99552109718460e-11	1	FOS
2.69540471445999e-15	0.24415178952749	0.988	0.963	8.82421595419912e-11	1	RPS13
5.33872983090195e-15	0.190091872355492	1	0.994	1.74779337204068e-10	1	RPL28
7.34258292188139e-15	0.240431478836379	1	0.976	2.40381479696553e-10	1	RPS3A
7.67963150971059e-15	0.463334459661368	0.623	0.397	2.51415776364905e-10	1	IL2RG
1.35083012555738e-14	1.00911243874435	0.266	0.13	4.42234766504974e-10	1	LIMS1
1.72697996670327e-14	0.270715699226972	0.986	0.898	5.65378701499315e-10	1	RPS26
1.98336587591518e-14	0.9113870206065	0.406	0.228	6.49314320457112e-10	1	MZT2A
2.32301601515948e-14	0.556830900455343	0.52	0.334	7.60508983042911e-10	1	FYB
3.51089648932788e-14	0.510602222011856	0.676	0.474	1.14939729267616e-09	1	SOD1
4.30769892208362e-14	0.789677481809655	0.283	0.137	1.41025447311174e-09	1	LEF1
4.472771005965e-14	0.798638724425928	0.61	0.424	1.46429577193282e-09	1	GIMAP4
4.98057707499619e-14	0.252155194796899	0.998	0.973	1.63054132281225e-09	1	RPL7A
6.62445148233376e-14	0.911041384609903	0.365	0.195	2.16871292628643e-09	1	OCIAD2
1.27163022756493e-13	0.615090318108764	0.536	0.345	4.16306303900205e-09	1	PEBP1
1.7829652711568e-13	0.286697960383953	0.969	0.875	5.83707170471314e-09	1	RPL38
3.58891079317511e-13	0.662238302666694	0.309	0.156	1.17493761546967e-08	1	PIM1
4.04141622144144e-13	0.598202278387943	0.441	0.258	1.3230788425755e-08	1	ANKRD12
4.88998681798337e-13	0.441617769917501	0.604	0.421	1.6008838844714e-08	1	ARL6IP5
6.38384352269602e-13	0.674677584855756	0.322	0.173	2.08994269246022e-08	1	TXN
6.87029452405296e-13	0.245429206526623	1	0.984	2.24919702128446e-08	1	RPL10A
8.33929923233637e-13	0.674030783120322	0.431	0.257	2.73011978268228e-08	1	YWHAQ
1.08823312446745e-12	0.219742195494036	0.998	0.985	3.56265760288154e-08	1	RPS8
1.21811257123701e-12	0.297654730456779	0.913	0.764	3.98785693571571e-08	1	ITM2B
1.25296846909236e-12	0.201692081148424	0.992	0.967	4.10196817411457e-08	1	RPL35
1.40142351549503e-12	0.202941299174054	1	0.991	4.58798030502762e-08	1	RPL21
1.76343038272929e-12	0.201624073457279	0.843	0.594	5.77311838697914e-08	1	PTPRCAP
1.82896511231163e-12	0.561418524980618	0.365	0.203	5.98766598468583e-08	1	SEPT1
2.88376554643399e-12	0.639545735121676	0.379	0.22	9.44087164591559e-08	1	BIN1
5.82764643368493e-12	0.20191868854821	0.977	0.953	1.90785488945977e-07	1	RPL27
5.84204722881144e-12	0.157879141484947	1	0.995	1.91256942176829e-07	1	RPL32
6.17892154804112e-12	0.494983774562539	0.629	0.434	2.0228553363977e-07	1	RARRES3
7.09902212049312e-12	0.568262907037003	0.353	0.195	2.32407786180704e-07	1	TSTD1
7.94705916348476e-12	0.508722152141111	0.517	0.336	2.60170822894164e-07	1	CRIP1
1.1541321116834e-11	0.209952248838315	0.998	0.98	3.77839770722911e-07	1	RPL18
1.30132388656131e-11	0.872219325977232	0.35	0.205	4.26027413982443e-07	1	TCF7
1.40784841624568e-11	0.222940427254479	0.99	0.96	4.6090141451051e-07	1	RPL4
1.62389829316733e-11	0.222672644129157	0.99	0.947	5.31631823217119e-07	1	RPL37A
2.95844940424165e-11	0.177535147847978	1	0.993	9.6853716596063e-07	1	RPL19
2.97538449308237e-11	1.01309112844552	0.367	0.224	9.74081375345305e-07	1	SLC2A3
5.02782625891956e-11	0.660709099513995	0.373	0.222	1.64600976064509e-06	1	PIK3IP1
5.98176054356446e-11	0.549213268220959	0.379	0.219	1.95830876675213e-06	1	RHOH
1.04988336842647e-10	0.169085292742227	0.998	0.99	3.43710817155459e-06	1	RPS15
1.06662090276024e-10	0.568002520089634	0.421	0.262	3.49190351145646e-06	1	DNAJB1
1.55958230171112e-10	0.376631707428485	0.627	0.448	5.10576053934187e-06	1	TRAF3IP3
1.64359170033191e-10	0.169525393614744	1	0.982	5.38079050854661e-06	1	RPS16
1.91683650440142e-10	0.791682353131056	0.377	0.23	6.27533934810937e-06	1	RWDD1
4.66317835036801e-10	0.255386133787632	0.955	0.872	1.52663132834348e-05	1	EEF1B2
4.74138278589031e-10	0.355050100775245	0.619	0.424	1.55223389644477e-05	1	ISG20
5.41986111544951e-10	0.187523382677788	0.988	0.966	1.77435413197586e-05	1	RPL7
1.04127545792761e-09	0.251106271491893	0.746	0.567	3.40892759416341e-05	1	CXCR4
1.11941985508327e-09	0.397558989220867	0.777	0.62	3.66475672157163e-05	1	KLF6
1.59560062539591e-09	0.153033115892998	0.983	0.946	5.22367732742113e-05	1	RPL24
1.69735269304923e-09	0.288966518813956	0.903	0.793	5.55679324650457e-05	1	DDX5
1.95938679209273e-09	0.518432373207708	0.513	0.351	6.41464047995318e-05	1	HNRNPF
2.08844865828316e-09	0.630089586287642	0.437	0.288	6.83716321748739e-05	1	PPA1
2.23834561264219e-09	0.309804721114584	0.683	0.494	7.32789586666799e-05	1	HMGN1
2.73764697721801e-09	0.510031488379073	0.361	0.226	8.96250867401633e-05	1	TUBA4A
2.95892968843718e-09	0.264348501201204	0.753	0.614	9.68694401400565e-05	1	EIF4A2
4.17361603229518e-09	0.443232715741901	0.425	0.273	0.00013663584166528	1	C12orf57
4.86312734619402e-09	0.504963106380619	0.289	0.166	0.0001592090630597	1	PSIP1
5.14119253732531e-09	0.696822844499906	0.266	0.154	0.000168312361286956	1	SOCS3
5.61800791429979e-09	0.182160661960664	0.918	0.813	0.000183922343098346	1	GLTSCR2
7.61785940270522e-09	0.285644824097229	0.889	0.753	0.000249393481125763	1	TOMM7
1.06400232378094e-08	0.614239939086253	0.289	0.171	0.000348333080759403	1	ADD3
1.14928001857205e-08	0.329816392755629	0.843	0.732	0.000376251292480118	1	TSC22D3
1.25312222492431e-08	0.602119774740977	0.297	0.176	0.000410247153995719	1	DSTN
1.65113185411976e-08	0.462710303383571	0.59	0.438	0.000540547546401728	1	SKP1
1.79336990903702e-08	0.479014679406476	0.371	0.233	0.000587113440820539	1	DUSP2
1.96381854792336e-08	0.470049730387662	0.262	0.146	0.00064291491621915	1	PRKCQ-AS1
2.03025028528072e-08	0.4774425558746	0.584	0.42	0.000664663338395202	1	COX6C
2.21926620566609e-08	0.555890380582556	0.301	0.184	0.000726543370410965	1	SBDS
2.32238322683402e-08	0.340011444248174	0.687	0.541	0.000760301820800921	1	SNRPD2
2.91385381477976e-08	0.795259445410666	0.276	0.167	0.000953937461882596	1	PDCD5
3.35245341813e-08	0.20328091804438	0.979	0.918	0.0010975262000274	1	HNRNPA1
3.96348410313755e-08	0.242184155826005	0.951	0.864	0.00129756542568517	1	BTG1
5.28051740819501e-08	0.12613347459296	1	0.978	0.00172873578909488	1	RPS23
5.34179778430298e-08	0.169364514423252	0.934	0.834	0.00174879775862511	1	UBC
5.95130191774967e-08	0.538404033171862	0.272	0.162	0.00194833722183289	1	MYLIP
6.02376502073774e-08	0.653286443288863	0.363	0.235	0.00197206019248912	1	LEPROTL1
6.66963335635929e-08	0.170062516117501	0.988	0.946	0.00218350456820491	1	RPL37
6.7964386546182e-08	0.284592045281729	0.934	0.904	0.00222501808674891	1	RPL34
8.71475850832835e-08	0.689653894122697	0.396	0.265	0.00285303764045654	1	PSMC5
1.09583490718201e-07	0.179321915109406	1	0.974	0.00358754431913247	1	RPS5
1.16482058864517e-07	0.533719847393735	0.254	0.147	0.00381338964310656	1	ABHD14B
1.18206192661348e-07	0.44997151867585	0.528	0.389	0.00386983433534721	1	MIF
1.57057757330862e-07	0.311481282558937	0.812	0.675	0.00514175685949775	1	MYL12B
1.7763830079261e-07	0.118739019970588	1	0.99	0.00581552269134846	1	RPL26
2.15755852791081e-07	0.324656716626582	0.596	0.459	0.00706341510867441	1	RAN
2.66482755307332e-07	0.217941915984641	0.946	0.874	0.00872411244325144	1	RPS4Y1
3.16198530973739e-07	0.272414978940587	0.268	0.156	0.0103517075070183	1	ANXA2R
3.16200282807328e-07	0.445885440388477	0.324	0.208	0.0103517648585463	1	TERF2IP
3.34580083097175e-07	0.389943592621676	0.74	0.611	0.0109534827604353	1	IER2
3.464013535357e-07	0.429606497050338	0.47	0.336	0.0113404875120518	1	BTG2
4.90105244247196e-07	0.374284549546411	0.307	0.188	0.0160450654861647	1	TECR
5.73414101253811e-07	0.333645929385149	0.647	0.512	0.0187724308468473	1	HSP90AA1
7.00181266945512e-07	0.275623322585777	0.383	0.259	0.0229225343172622	1	ABRACL
7.07086275494224e-07	0.35922967517137	0.365	0.242	0.0231485904871299	1	CCNL1
8.27195805900556e-07	0.670257187928875	0.324	0.214	0.0270807362935724	1	DDX24
1.0377419266098e-06	0.595573119058912	0.309	0.201	0.0339735951933518	1	DDIT4
1.14906681522799e-06	0.226692282230989	0.856	0.732	0.037618149396934	1	RPL36AL
1.35262957423417e-06	0.338233143715724	0.324	0.221	0.0442823870012781	1	ICAM2
1.40405566339957e-06	0.25726524843611	0.79	0.607	0.0459659743083752	1	S100A10
1.79864243005283e-06	0.586439725697841	0.25	0.157	0.0588839558750697	1	DDX18
2.41368430065965e-06	0.265972287509583	0.507	0.373	0.0790191966349956	1	NDUFS5
2.63053952802716e-06	0.282638144183185	0.643	0.475	0.0861186030685533	1	CD99
2.87390227330726e-06	0.352508619661273	0.278	0.175	0.0940858126235332	1	CRBN
3.38252010709858e-06	0.1857759444327	0.901	0.791	0.110736943266193	1	RPL22
4.25955779833574e-06	0.113136855106003	0.998	0.991	0.139449403201916	1	RPL12
4.30109769930098e-06	0.180690508204712	0.485	0.352	0.140809336479716	1	CMPK1
4.56787994936664e-06	0.323090402528857	0.464	0.345	0.149543253782365	1	YWHAZ
4.79369077922833e-06	0.394775865888672	0.4	0.284	0.156935848730377	1	KRTCAP2
5.16616198402962e-06	0.36507162243347	0.307	0.203	0.169129811033162	1	CAPN2
5.40161424410106e-06	0.10345643840811	1	0.992	0.176838047123381	1	RPL18A
5.40618204154194e-06	0.292200030283367	0.28	0.179	0.176987587676	1	ARL4C
5.64729569711288e-06	0.734192357085575	0.262	0.175	0.184881166532082	1	NSMCE1
5.87856347023094e-06	0.28197690783057	0.59	0.471	0.192452410888421	1	LDHA
5.93158957108875e-06	0.36729415853634	0.274	0.179	0.194188379378304	1	CBX3
5.9400789315455e-06	0.512120471751312	0.282	0.189	0.194466304060937	1	KARS
6.40441159705831e-06	0.102214327897172	0.998	0.995	0.209667626864495	1	RPL15
8.01188109293016e-06	0.184273159991002	0.373	0.261	0.262292963220348	1	PPP1R2
8.08597439431848e-06	0.235502419727213	0.932	0.848	0.264718629721198	1	ACTG1
8.24588198709952e-06	0.354874490780732	0.466	0.346	0.269953684493664	1	DAD1
9.63557676596687e-06	0.329949769658442	0.633	0.497	0.315449512164223	1	GTF3A
9.98068010219863e-06	0.346912596610161	0.317	0.214	0.326747505185779	1	CDC42SE2
9.98754399077452e-06	0.342265701328506	0.594	0.461	0.326972215169976	1	SRSF7
1.0037603034418e-05	0.669748071567433	0.274	0.181	0.328611048140778	1	TRAM1
1.0399162020304e-05	0.417780460532714	0.433	0.317	0.340447766220712	1	SEPT9
1.28852319821751e-05	0.239776201826384	0.39	0.273	0.42183672463245	1	C9orf78
1.34593564791884e-05	0.118542611551577	1	0.992	0.440632412415671	1	RPS19
1.34908960710583e-05	0.269792748602013	0.252	0.164	0.441664955574305	1	WTAP
1.50414148829497e-05	0.465335037360577	0.293	0.192	0.492425840438006	1	HSPE1
1.51697390463447e-05	0.144532491489743	0.252	0.164	0.496626916899231	1	HNRNPH3
1.94977216801564e-05	0.427138603565343	0.295	0.197	0.638316412364962	1	MGST3
2.16583136705976e-05	0.452984798461763	0.386	0.282	0.709049872948025	1	SUB1
2.28101705049261e-05	0.373939442425487	0.346	0.242	0.746759361990271	1	DUT
2.33664079821191e-05	0.512822229161321	0.26	0.175	0.764969464518614	1	MATR3
2.47339646492389e-05	0.596281528664614	0.307	0.216	0.809740534686785	1	TAP1
2.98341655475197e-05	0.262000451923954	0.65	0.517	0.976710911694698	1	RPL41
3.01996535240717e-05	0.585880411615194	0.322	0.224	0.988676257071059	1	XRCC5
3.13514863570157e-05	0.273339883623269	0.414	0.308	1	1	XRCC6
3.45846247897786e-05	0.393185049405356	0.318	0.22	1	1	EIF4B
3.7020619613506e-05	0.197764152906496	0.759	0.627	1	1	RAC2
3.9843010202714e-05	0.360872030307803	0.26	0.177	1	1	ATP1A1
4.84601573392108e-05	0.20123097688056	0.499	0.372	1	1	PPP1R15A
4.91653356503855e-05	0.293344309553661	0.472	0.355	1	1	MZT2B
5.82431329111779e-05	0.158232199555884	0.796	0.675	1	1	COX7C
5.90710922934474e-05	0.502535154867656	0.264	0.178	1	1	CHURC1
6.11799967577823e-05	0.337238552330378	0.614	0.508	1	1	NDUFA4
6.12794943499419e-05	0.187659679074953	0.674	0.541	1	1	OST4
6.47689943037818e-05	0.228515560999614	0.278	0.19	1	1	POLR3GL
8.53001556404804e-05	0.336476865680502	0.542	0.411	1	1	CUTA
8.72205676526508e-05	0.31937609787354	0.285	0.198	1	1	BUB3
8.81042903971903e-05	0.487011228631681	0.303	0.219	1	1	IK
8.954853949339e-05	0.237636474865743	0.299	0.209	1	1	SIGIRR
9.21737017897739e-05	0.342100530444411	0.317	0.229	1	1	IDS
0.000108597028624258	0.272019691643314	0.443	0.338	1	1	ATP5H
0.00010906992521652	0.345486849589121	0.291	0.205	1	1	TCEA1
0.000109821511534711	0.49515296337438	0.28	0.196	1	1	IL10RA
0.000114620396355151	0.388340035692594	0.324	0.231	1	1	CD47
0.000120482961009858	0.253440173544386	0.685	0.583	1	1	COMMD6
0.000127351592077655	0.146891827622637	0.26	0.181	1	1	CCT7
0.000132561708001685	0.257010638386832	0.672	0.559	1	1	APRT
0.000133560861667813	0.216142569116889	0.344	0.246	1	1	MINOS1
0.000149319181923082	0.198010144049879	0.565	0.438	1	1	CD44
0.000170123349992988	0.23795956245032	0.499	0.398	1	1	MORF4L1
0.000176183247816468	0.432155120993171	0.363	0.265	1	1	DYNLRB1
0.000180571573056705	0.122185709095388	0.674	0.549	1	1	UBE2D3
0.000181604611920701	0.310929499344967	0.361	0.269	1	1	PYURF
0.00019470493552353	0.307028961954155	0.518	0.412	1	1	EID1
0.000202599292013946	0.374251297782729	0.252	0.174	1	1	GRK6
0.000225610447651207	0.358835117472072	0.289	0.208	1	1	ANXA7
0.000235213058448397	0.161569964037675	0.328	0.236	1	1	TMED9
0.000244843450355021	0.153315930174402	0.88	0.793	1	1	PPDPF
0.000247782626023745	0.297256967691842	0.256	0.175	1	1	USMG5
0.00025168322263254	0.284079771412167	0.406	0.307	1	1	NDFIP1
0.000269800867105166	0.163474895009292	0.55	0.432	1	1	HNRNPA0
0.000279594054199256	0.416906184433831	0.357	0.274	1	1	ARHGDIA
0.000316963581892485	0.180920236421716	0.394	0.294	1	1	RBMX
0.00032309340043864	0.277091510041728	0.33	0.241	1	1	PCNP
0.000344796941893796	0.347657282361668	0.276	0.198	1	1	FNBP1
0.000347896595643776	0.250621185280931	0.348	0.254	1	1	TOMM20
0.000363536566720461	0.435324279822242	0.497	0.389	1	1	PTGES3
0.00036854786576123	0.373179740376667	0.419	0.32	1	1	PDIA3
0.000392433501376494	0.120678256458351	0.262	0.184	1	1	VPS29
0.00043677015028456	0.331795142117881	0.472	0.357	1	1	TRMT112
0.000465665995017548	0.298051556437707	0.41	0.314	1	1	SRP9
0.000475703955903401	0.192983019627591	0.705	0.59	1	1	KLF2
0.000521978339234934	0.264777910272307	0.491	0.393	1	1	CIB1
0.000561689894419061	0.652140422065468	0.256	0.184	1	1	EWSR1
0.00058386659975402	0.511496055237062	0.305	0.227	1	1	DOK2
0.000593434569587059	0.22916208558132	0.398	0.31	1	1	CCDC109B
0.000615818697957862	0.187311638773803	0.924	0.845	1	1	PABPC1
0.000643065090189777	0.288697211360031	0.338	0.257	1	1	ANXA11
0.000663894735070977	0.220838861139377	0.468	0.376	1	1	SPCS1
0.000695473838282857	0.32012692587177	0.252	0.182	1	1	CACYBP
0.000706316688875818	0.274117283017337	0.26	0.187	1	1	HSPA5
0.000752975445550793	0.307727270893029	0.348	0.261	1	1	TMED2
0.000823105027090769	0.149772692945129	0.701	0.599	1	1	SSR2
0.000871332986628399	0.107478751251188	0.798	0.662	1	1	CNBP
0.000927339447321103	0.193277253030213	0.394	0.294	1	1	ATPIF1
0.000974949752778183	0.111645561484539	0.996	0.984	1	1	RPL29
0.00111866890495189	0.175075322515346	0.313	0.227	1	1	KRT10
0.00113651924341517	0.195710582004736	0.293	0.216	1	1	DEK
0.00120780896983027	0.1771111660748	0.419	0.332	1	1	CNN2
0.00137185875162683	0.317136389769259	0.254	0.182	1	1	MRPL34
0.00139968810033483	0.230269140235599	0.35	0.266	1	1	C19orf60
0.00146237538149277	0.201494258367817	0.375	0.285	1	1	TBC1D10C
0.00157802675728855	0.554391721218466	0.301	0.23	1	1	DGUOK
0.00157943853068018	0.265684403300138	0.478	0.383	1	1	COX7A2
0.00174333398533127	0.428825450260909	0.276	0.202	1	1	PHB
0.00181751876236058	0.499258789220349	0.303	0.232	1	1	KHDRBS1
0.00188711011292396	0.172929238712715	0.594	0.477	1	1	RNASET2
0.0019418512936704	0.238099181646052	0.355	0.27	1	1	BCAP31
0.00211986072190409	0.230830535950184	0.266	0.194	1	1	HNRNPR
0.00220343022050518	0.169998349598733	0.392	0.303	1	1	EIF3I
0.00230532684438436	0.260566839782595	0.363	0.277	1	1	GYPC
0.00264357858561397	0.164759443776553	0.375	0.278	1	1	ANXA6
0.00288575755547627	0.267093515003099	0.75	0.646	1	1	GPSM3
0.00305154349346175	0.287242521577166	0.367	0.292	1	1	PRDX1
0.00309905846081156	0.238266439560138	0.318	0.252	1	1	NDUFB4
0.00367859748367753	0.285818502788699	0.678	0.555	1	1	NAP1L1
0.00397090945002704	0.240566190627788	0.264	0.199	1	1	CCT3
0.00410317732790113	0.112873605739756	0.388	0.312	1	1	RAP1A
0.00413533080937004	0.204364583328307	0.287	0.221	1	1	SSB
0.00458316920720636	0.132873599203434	0.52	0.423	1	1	ANP32B
0.00485853508278877	0.208463328779561	0.381	0.289	1	1	SPCS2
0.00491184046894207	0.243019794106709	0.258	0.193	1	1	TMEM243
0.00528091366613987	0.252548044584299	0.317	0.251	1	1	S1PR4
0.00655391320997505	0.111833093032502	0.493	0.41	1	1	PKM
0.00659136792964651	0.392749908238989	0.474	0.382	1	1	TMEM59
0.00668844587497065	0.169245884945416	0.278	0.218	1	1	CITED2
0.0069766733147831	0.150756466896133	0.282	0.214	1	1	HMHA1
0.00707915223448684	0.272619898322036	0.295	0.228	1	1	APEX1
0.00718813311900689	0.208894704907297	0.307	0.238	1	1	SUN2
0.00799073053245065	0.175769547947298	0.254	0.194	1	1	NDUFAB1
0.00826000623865168	0.311505373057423	0.359	0.291	1	1	CSDE1
0.00851590875383256	0.149337097392305	0.452	0.359	1	1	UFC1
0.00988091825011879	0.370400818071101	0.293	0.228	1	1	TMEM14B
0	6.80717979991446	0.936	0.043	0	2	CD79A
0	5.6967514643437	0.855	0.053	0	2	MS4A1
1.01018515869632e-273	4.63131069105651	0.916	0.143	3.30714417254001e-269	2	CD79B
6.60295760716358e-273	7.38288667416292	0.564	0.009	2.16167626143321e-268	2	LINC00926
2.64929563089145e-271	6.69101735961608	0.622	0.022	8.67326403641242e-267	2	TCL1A
3.30880325545692e-265	3.96745041637092	0.89	0.119	1.08323600977149e-260	2	HLA-DQA1
2.27485471862229e-236	7.10160239847206	0.488	0.007	7.44741937782566e-232	2	VPREB3
2.27890527463564e-229	4.03878224161856	0.863	0.148	7.46068008810217e-225	2	HLA-DQB1
4.67201671432395e-185	2.98428735127749	1	0.821	1.52952483193538e-180	2	CD74
2.20579137327704e-183	2.85061643646407	1	0.495	7.22131979783436e-179	2	HLA-DRA
2.04451400656076e-169	6.34533488733101	0.381	0.009	6.69332995467862e-165	2	FCER2
2.51457823818987e-165	2.50329299279908	0.985	0.45	8.23222623618598e-161	2	HLA-DPB1
3.96188749906863e-158	4.51574992412677	0.483	0.038	1.29704272944509e-153	2	BANK1
7.56320293496826e-154	2.21435623573832	0.983	0.383	2.47604137684991e-149	2	HLA-DRB1
4.84192927026477e-142	2.14121774484962	0.977	0.422	1.58515080449928e-137	2	HLA-DPA1
2.01613170253234e-138	6.06339399144623	0.311	0.007	6.60041196775036e-134	2	TSPAN13
1.60631940653927e-136	3.81759323355086	0.523	0.066	5.25876847312827e-132	2	HLA-DQA2
3.65281760126542e-135	6.72340105126967	0.297	0.006	1.19585942630227e-130	2	FCRLA
7.71306448135434e-130	2.05614474028508	0.962	0.742	2.52510304990578e-125	2	CD37
2.07582615614447e-119	2.2084020619172	0.852	0.278	6.79583966998576e-115	2	HLA-DRB5
3.26731163299283e-119	3.36490644127699	0.491	0.069	1.06965248240919e-114	2	HVCN1
6.50367999039924e-115	5.48717981917304	0.288	0.011	2.1291747552569e-110	2	HLA-DOB
6.84645134042681e-115	5.50408341149954	0.276	0.009	2.24139123982893e-110	2	PKIG
8.3822933307963e-101	2.52585025672453	0.695	0.202	2.74419519063609e-96	2	HLA-DMA
6.67502397797874e-100	4.65743259222956	0.282	0.016	2.18526934991068e-95	2	BLK
5.60256229883934e-98	5.43360809248967	0.265	0.013	1.83416684539402e-93	2	CD72
1.3358231120585e-97	4.63804724043991	0.288	0.018	4.3732177042571e-93	2	GNG7
2.53246611770058e-96	3.68287254508786	0.317	0.026	8.29078757612815e-92	2	PDLIM1
4.0648733107226e-92	2.91906225369214	0.549	0.127	1.33075822446436e-87	2	HLA-DMB
4.96902636885207e-85	4.78277374349739	0.273	0.021	1.62675985263479e-80	2	P2RX5
3.35398797700211e-83	4.11845222554457	0.291	0.027	1.09802858391095e-78	2	CD40
7.0021819917611e-74	3.82337343952684	0.352	0.057	2.29237434046275e-69	2	EAF2
